,0,1
COG1222,0.3292433537832313,1.2612612612612613
COG1223,0.9877300613496938,1.8918918918918928
COG1224,0.6584867075664625,0.945945945945946
COG1225,0.5575895507619237,0.4424585876198781
COG1226,0.987730061349694,0.4729729729729732
COG1227,0.5267893660531698,0.5675675675675678
COG1228,0.6773006134969328,0.3513513513513514
COG1229,0.3703987730061353,0.827702702702703
COG1230,0.35558282208588976,0.6810810810810811
COG1231,0.6838131193959419,0.43659043659043667
COG1232,0.4938650306748468,0.5457380457380459
COG1233,0.5810176831468788,0.5007949125596186
COG1234,0.46481414651750286,0.5564387917329096
COG1235,0.45153374233128846,0.5675675675675678
COG1236,0.46787213432353925,0.5974395448079661
COG1237,0.3292433537832313,1.2612612612612613
COG1238,0.4938650306748468,0.5912162162162166
COG1239,0.6078338839075037,0.5093555093555094
COG1240,0.6584867075664624,0.47297297297297314
COG1241,0.4938650306748469,0.945945945945946
COG1242,0.4938650306748468,0.6306306306306307
COG1243,0.4938650306748469,0.945945945945946
COG1244,0.9877300613496938,0.9459459459459464
COG1245,0.3292433537832313,1.2612612612612613
COG1246,0.6285554935861685,0.42997542997543015
COG1247,0.5519667989895346,0.47297297297297314
COG1249,0.583658672615728,0.41564291564291583
COG1250,0.6263654047583425,0.3922214897824655
COG1251,0.19754601226993873,0.9459459459459464
COG1252,0.4938650306748467,0.5405405405405407
COG1253,0.3405965728792048,0.6849953401677542
COG1254,0.36582594864803486,0.6656656656656658
COG1255,0.9877300613496938,1.8918918918918928
COG1256,0.43213190184049116,0.6503378378378382
COG1257,0.2963190184049082,0.8513513513513516
COG1258,0.7901840490797551,0.5675675675675675
COG1259,0.5761758691206544,0.4729729729729732
COG1260,0.42331288343558304,0.675675675675676
COG1261,0.2822085889570554,0.8108108108108112
COG1262,0.5978366160800778,0.423186344238976
COG1263,0.4115541922290391,0.7094594594594598
COG1264,0.6584867075664625,0.945945945945946
COG1266,0.5555981595092029,0.5320945945945948
COG1267,0.4280163599182006,0.5990990990990992
COG1268,0.5229159148321909,0.5564387917329097
COG1269,0.24693251533742344,0.9459459459459462
COG1270,0.3865030674846628,0.6580493537015277
COG1271,0.3292433537832312,0.7357357357357357
COG1272,0.4938650306748468,0.5912162162162166
COG1273,0.7407975460122704,0.39414414414414417
COG1274,0.6584867075664624,0.47297297297297314
COG1275,0.32924335378323133,0.7882882882882887
COG1276,0.6914110429447857,0.47297297297297297
COG1277,0.5318546484190659,0.5821205821205822
COG1278,0.5957736877982278,0.40540540540540554
COG1279,0.3703987730061353,0.827702702702703
COG1280,0.5978366160800778,0.423186344238976
COG1281,0.5291411042944788,0.5067567567567569
COG1282,0.687116564417178,0.3701527614571094
COG1283,0.46787213432353925,0.5974395448079661
COG1284,0.35276073619631926,0.7432432432432436
COG1285,0.42331288343558304,0.675675675675676
COG1286,0.41588634162092364,0.6472261735419632
COG1287,0.5926380368098164,0.7567567567567567
COG1288,0.6173312883435587,0.5912162162162162
COG1289,0.5926380368098162,0.5675675675675678
COG1290,0.43460122699386533,0.6054054054054054
COG1291,0.3591745677635249,0.6879606879606881
COG1292,0.32924335378323133,0.8408408408408409
COG1293,0.3865030674846628,0.6580493537015277
COG1294,0.3950920245398774,0.6621621621621622
COG1295,0.4389911383776416,0.5780780780780783
COG1296,0.3292433537832313,0.756756756756757
COG1297,0.493865030674847,0.7094594594594598
COG1298,0.2963190184049081,0.7567567567567569
COG1299,0.28220858895705536,0.9459459459459463
COG1300,0.3950920245398776,0.7567567567567569
COG1301,0.423312883435583,0.5945945945945948
COG1302,0.2963190184049082,0.8513513513513516
COG1303,0.9877300613496938,0.9459459459459464
COG1304,0.38803680981595123,0.641891891891892
COG1305,0.4389911383776416,0.6306306306306309
COG1306,0.6584867075664625,0.945945945945946
COG1307,0.4389911383776417,0.7357357357357359
COG1308,0.3292433537832313,1.2612612612612613
COG1309,0.654210819854992,0.343980343980344
COG1310,0.42331288343558304,0.675675675675676
COG1311,0.6584867075664625,0.945945945945946
COG1312,0.3950920245398776,0.7567567567567569
COG1313,0.2963190184049082,0.8513513513513516
COG1314,0.4305490011011486,0.5821205821205824
COG1315,0.5644171779141108,0.6756756756756758
COG1316,0.5229159148321909,0.5564387917329097
COG1317,0.3639005489183083,0.6970128022759602
COG1318,0.9877300613496938,1.8918918918918928
COG1319,0.6173312883435588,0.4729729729729731
COG1320,0.32924335378323133,0.7882882882882887
COG1321,0.4938650306748467,0.5405405405405407
COG1322,0.6219041127016591,0.4204204204204206
COG1323,0.3292433537832313,0.9459459459459463
COG1324,0.4938650306748468,0.5457380457380459
COG1325,0.9877300613496938,0.9459459459459464
COG1326,0.9877300613496938,1.8918918918918928
COG1327,0.528320730489371,0.48397234443746096
COG1328,0.44447852760736223,0.614864864864865
COG1329,0.3950920245398776,0.7567567567567569
COG1330,0.4938650306748469,0.945945945945946
COG1331,0.517382413087935,0.5405405405405408
COG1332,0.6584867075664625,0.945945945945946
COG1333,0.30391694195375196,0.8004158004158007
COG1334,0.16462167689161564,0.9459459459459464
COG1335,0.5567205800334638,0.4471744471744474
COG1336,0.9877300613496938,0.9459459459459464
COG1337,0.49386503067484705,0.7882882882882883
COG1338,0.41155419222903916,0.6306306306306307
COG1339,0.6584867075664625,0.945945945945946
COG1340,0.3292433537832313,1.2612612612612613
COG1341,0.7901840490797551,0.5675675675675675
COG1342,0.49386503067484705,0.7882882882882883
COG1343,0.6173312883435585,0.4335585585585588
COG1344,0.41155419222903916,0.6306306306306307
COG1345,0.18519938650306764,0.8868243243243247
COG1346,0.1795872838817625,0.9459459459459464
COG1347,0.493865030674847,0.7094594594594598
COG1348,0.7407975460122703,0.472972972972973
COG1349,0.3865030674846628,0.6580493537015277
COG1350,0.24693251533742352,0.8671171171171176
COG1351,0.5718437197287702,0.4978662873399718
COG1352,0.36582594864803486,0.6656656656656658
COG1353,0.9877300613496938,1.8918918918918928
COG1354,0.41903699572411235,0.6019656019656022
COG1355,0.6114519427402866,0.4504504504504507
COG1356,0.9877300613496938,1.8918918918918928
COG1357,0.6584867075664625,0.42042042042042044
COG1358,0.19754601226993873,0.9459459459459464
COG1359,0.5597137014314931,0.4729729729729731
COG1360,0.34190655969797096,0.6912681912681913
COG1361,0.0,0.0
COG1362,0.2822085889570554,0.8108108108108112
COG1363,0.5432515337423317,0.5202702702702705
COG1364,0.3841172460804363,0.6306306306306309
COG1366,0.5079754601226996,0.5135135135135136
COG1367,0.9877300613496938,1.8918918918918928
COG1368,0.4233128834355831,0.6306306306306307
COG1369,0.4938650306748469,1.418918918918919
COG1370,0.4938650306748469,1.418918918918919
COG1371,0.5487389229720521,0.6306306306306307
COG1373,0.5136196319018407,0.5297297297297298
COG1374,0.9877300613496938,1.8918918918918928
COG1376,0.5810176831468788,0.5007949125596186
COG1377,0.4558754129306279,0.5821205821205822
COG1378,0.7901840490797551,0.5675675675675675
COG1379,0.7407975460122705,0.7094594594594595
COG1380,0.1795872838817625,0.9459459459459464
COG1381,0.45153374233128846,0.5675675675675678
COG1382,0.5926380368098164,0.7567567567567567
COG1383,0.5926380368098164,0.7567567567567567
COG1384,0.39509202453987746,0.9459459459459459
COG1385,0.2822085889570554,0.7297297297297299
COG1386,0.3950920245398775,0.6306306306306309
COG1387,0.3950920245398774,0.6621621621621622
COG1388,0.493865030674847,0.5675675675675678
COG1389,0.4938650306748469,1.418918918918919
COG1390,0.24693251533742344,0.9459459459459462
COG1391,0.3762781186094071,0.6756756756756759
COG1392,0.5718437197287702,0.4978662873399718
COG1393,0.4280163599182006,0.5990990990990992
COG1394,0.24693251533742344,0.9459459459459462
COG1395,0.6584867075664625,0.945945945945946
COG1396,0.6255623721881391,0.40990990990991
COG1397,0.4489682097044064,0.601965601965602
COG1398,0.6173312883435585,0.4335585585585588
COG1399,0.40522258927166915,0.6063756063756065
COG1400,0.3292433537832313,1.2612612612612613
COG1402,0.7572597137014317,0.2837837837837839
COG1403,0.5718437197287702,0.4978662873399718
COG1404,0.5644171779141106,0.5405405405405407
COG1405,0.4938650306748469,0.945945945945946
COG1406,0.6173312883435587,0.5912162162162162
COG1407,0.7055214723926385,0.5405405405405406
COG1408,0.36582594864803486,0.6656656656656658
COG1409,0.5978366160800778,0.423186344238976
COG1410,0.4938650306748468,0.5360360360360362
COG1411,0.16462167689161564,1.1036036036036039
COG1412,0.5926380368098164,0.7567567567567567
COG1413,0.49386503067484694,0.5780780780780783
COG1414,0.7120844628335002,0.3079824010056568
COG1415,0.7901840490797551,0.5675675675675675
COG1416,0.3703987730061353,0.827702702702703
COG1418,0.5121563281072484,0.5255255255255258
COG1419,0.30866564417177933,0.7685810810810813
COG1420,0.3746562301671253,0.6523765144454802
COG1421,0.9877300613496938,1.8918918918918928
COG1422,0.9877300613496938,0.9459459459459464
COG1423,0.9877300613496938,1.8918918918918928
COG1424,0.0,0.0
COG1426,0.5198579270261547,0.547652916073969
COG1427,0.49386503067484694,0.6621621621621623
COG1428,0.5198579270261547,0.547652916073969
COG1429,0.6285554935861689,0.5159705159705161
COG1430,0.7407975460122702,0.33108108108108114
COG1432,0.6584867075664625,0.42042042042042044
COG1433,0.42331288343558315,0.8108108108108111
COG1434,0.6173312883435585,0.4335585585585588
COG1435,0.4938650306748468,0.6306306306306307
COG1436,0.39509202453987746,0.9459459459459459
COG1437,0.42331288343558315,0.8108108108108111
COG1438,0.227937706465314,0.8731808731808735
COG1439,0.9877300613496938,1.8918918918918928
COG1440,0.9877300613496938,0.9459459459459464
COG1441,0.4938650306748469,1.418918918918919
COG1442,0.16462167689161564,1.1036036036036039
COG1443,0.6349693251533747,0.47297297297297314
COG1444,0.28220858895705536,0.9459459459459463
COG1445,0.4938650306748469,1.418918918918919
COG1446,0.6285554935861689,0.5159705159705161
COG1447,0.9877300613496938,0.9459459459459464
COG1448,0.42331288343558315,0.8108108108108111
COG1449,0.4389911383776417,0.7357357357357359
COG1450,0.43213190184049116,0.6503378378378382
COG1451,0.4938650306748469,0.528616852146264
COG1452,0.37039877300613516,0.7094594594594598
COG1453,0.7407975460122704,0.39414414414414417
COG1454,0.5926380368098163,0.4256756756756757
COG1455,0.7407975460122705,0.7094594594594595
COG1456,0.9877300613496938,0.9459459459459464
COG1457,0.3703987730061353,0.827702702702703
COG1458,0.9877300613496938,0.9459459459459464
COG1459,0.5926380368098163,0.42042042042042055
COG1460,0.7407975460122705,0.7094594594594595
COG1461,0.28220858895705536,0.9459459459459463
COG1462,0.7901840490797551,0.5675675675675675
COG1463,0.47034764826175907,0.5855855855855857
COG1464,0.3798961774421899,0.7276507276507279
COG1465,0.4938650306748469,1.418918918918919
COG1466,0.44896820970440615,0.5589680589680592
COG1467,0.5926380368098164,0.7567567567567567
COG1468,0.6285554935861685,0.42997542997543015
COG1469,0.21165644171779158,0.8783783783783786
COG1470,0.9877300613496938,1.8918918918918928
COG1471,0.4938650306748469,0.945945945945946
COG1472,0.359174567763525,0.6592956592956596
COG1473,0.6022744276522521,0.41529334212261043
COG1474,0.5926380368098164,0.7567567567567567
COG1475,0.6420245398773008,0.36261261261261274
COG1476,0.41903699572411235,0.6019656019656022
COG1477,0.3746562301671253,0.6523765144454802
COG1478,0.7407975460122705,0.7094594594594595
COG1479,0.35276073619631926,0.7432432432432436
COG1480,0.7055214723926386,0.40540540540540554
COG1481,0.19754601226993873,0.9459459459459464
COG1482,0.3591745677635251,0.7739557739557743
COG1483,0.8779822767552832,0.3153153153153153
COG1484,0.7809958624625487,0.24198617221873048
COG1485,0.39509202453987746,0.9459459459459459
COG1486,0.7407975460122704,0.39414414414414417
COG1487,0.6310497614178597,0.3941441441441442
COG1488,0.47975460122699415,0.5405405405405407
COG1489,0.5198579270261547,0.547652916073969
COG1490,0.36216768916155445,0.6621621621621624
COG1491,0.8231083844580782,0.472972972972973
COG1492,0.47034764826175907,0.5855855855855857
COG1493,0.32924335378323133,0.7882882882882887
COG1494,0.5555981595092029,0.5320945945945948
COG1495,0.4938650306748468,0.5912162162162166
COG1496,0.41588634162092364,0.5974395448079661
COG1497,0.9877300613496938,1.8918918918918928
COG1498,0.5926380368098164,0.7567567567567567
COG1499,0.3292433537832313,1.2612612612612613
COG1500,0.4938650306748469,0.945945945945946
COG1501,0.24693251533742352,0.8671171171171176
COG1502,0.4664280845262443,0.5518018018018019
COG1503,0.6584867075664627,0.6306306306306306
COG1504,0.9877300613496941,0.6306306306306309
COG1505,0.3292433537832313,0.9459459459459463
COG1506,0.5926380368098162,0.45405405405405425
COG1507,0.24693251533742344,1.1824324324324325
COG1508,0.509796160696616,0.5187445510026156
COG1509,0.5153374233128837,0.5346650998824912
COG1510,0.42331288343558315,0.8108108108108111
COG1511,0.39509202453987746,0.9459459459459459
COG1512,0.5318546484190659,0.5821205821205822
COG1513,0.7183491355270498,0.42997542997543
COG1514,0.4755737332424452,0.5605605605605607
COG1515,0.5926380368098163,0.5045045045045046
COG1516,0.18519938650306764,0.8868243243243247
COG1517,0.987730061349694,0.4729729729729732
COG1518,0.4678721343235391,0.547652916073969
COG1519,0.37989617744218995,0.6548856548856549
COG1520,0.5247315950920248,0.502533783783784
COG1521,0.3527607361963193,0.6756756756756759
COG1522,0.6226993865030679,0.39071680376028206
COG1523,0.49386503067484694,0.5780780780780783
COG1524,0.5267893660531698,0.5675675675675678
COG1525,0.4558754129306279,0.5821205821205822
COG1526,0.4233128834355831,0.6306306306306307
COG1527,0.32924335378323133,0.8408408408408409
COG1528,0.45587541293062783,0.6548856548856551
COG1529,0.6173312883435585,0.4335585585585588
COG1530,0.4079754601226995,0.5963572267920096
COG1531,0.9877300613496938,1.8918918918918928
COG1532,0.9877300613496938,1.8918918918918928
COG1533,0.4389911383776416,0.6306306306306309
COG1534,0.21949556918882085,0.8408408408408409
COG1535,0.16462167689161564,1.1036036036036039
COG1536,0.34570552147239286,0.7094594594594597
COG1537,0.4938650306748469,1.418918918918919
COG1538,0.615307251332596,0.38768276473194513
COG1539,0.49386503067484677,0.5255255255255257
COG1540,0.5555981595092029,0.5320945945945948
COG1541,0.5487389229720521,0.4904904904904906
COG1543,0.5644171779141108,0.6756756756756758
COG1544,0.43643886431730644,0.5719673161533629
COG1545,0.8081427774679314,0.343980343980344
COG1546,0.4280163599182006,0.5990990990990992
COG1547,0.7407975460122705,0.7094594594594595
COG1548,0.28220858895705536,0.9459459459459463
COG1549,0.9877300613496938,1.8918918918918928
COG1550,0.6584867075664624,0.5255255255255256
COG1551,0.4938650306748468,0.5912162162162166
COG1552,0.6584867075664625,0.945945945945946
COG1553,0.7901840490797551,0.5675675675675675
COG1554,0.2963190184049082,0.8513513513513516
COG1555,0.2822085889570554,0.8108108108108112
COG1556,0.4938650306748468,0.5912162162162166
COG1558,0.45270961145194305,0.5912162162162165
COG1559,0.40954661080353155,0.5998681608437708
COG1560,0.4280163599182006,0.5990990990990992
COG1561,0.1829129743240174,0.8408408408408412
COG1562,0.4938650306748468,0.5457380457380459
COG1563,0.39509202453987746,0.9459459459459459
COG1564,0.42331288343558304,0.675675675675676
COG1565,0.5644171779141107,0.49549549549549576
COG1566,0.6094504633859814,0.40253018976423244
COG1567,0.4938650306748469,1.418918918918919
COG1568,0.9877300613496939,0.3783783783783785
COG1569,0.42331288343558304,0.675675675675676
COG1570,0.2867603403918466,0.732345248474281
COG1571,0.7407975460122705,0.7094594594594595
COG1573,0.6114519427402867,0.4054054054054055
COG1574,0.3841172460804365,0.6831831831831833
COG1575,0.3865030674846628,0.6580493537015277
COG1576,0.41903699572411235,0.6019656019656022
COG1577,0.24693251533742352,0.8671171171171176
COG1578,0.5926380368098164,0.7567567567567567
COG1579,0.5926380368098163,0.4729729729729732
COG1580,0.3292433537832312,0.7357357357357357
COG1581,0.6584867075664625,0.945945945945946
COG1582,0.39509202453987746,0.9459459459459459
COG1583,0.7597923548843799,0.3638253638253638
COG1584,0.4938650306748469,1.418918918918919
COG1585,0.4938650306748467,0.5405405405405407
COG1586,0.47034764826175907,0.5855855855855857
COG1587,0.32924335378323133,0.693693693693694
COG1588,0.7407975460122705,0.7094594594594595
COG1589,0.4389911383776416,0.5780780780780783
COG1590,0.4938650306748469,1.418918918918919
COG1591,0.9877300613496938,1.8918918918918928
COG1592,0.687116564417178,0.3701527614571094
COG1593,0.7316518972960694,0.3153153153153155
COG1594,0.5926380368098164,0.7567567567567567
COG1595,0.6959007250418298,0.300982800982801
COG1596,0.5519667989895346,0.47297297297297314
COG1597,0.38803680981595123,0.641891891891892
COG1598,0.5121563281072484,0.5255255255255258
COG1599,0.9877300613496938,1.8918918918918928
COG1600,0.3746562301671253,0.6523765144454802
COG1601,0.4938650306748469,0.945945945945946
COG1602,0.4938650306748469,1.418918918918919
COG1603,0.6584867075664625,0.945945945945946
COG1604,0.9877300613496938,0.9459459459459464
COG1605,0.3292433537832312,0.7357357357357357
COG1606,0.5644171779141106,0.5405405405405407
COG1607,0.3950920245398776,0.6432432432432434
COG1608,0.4938650306748469,0.945945945945946
COG1609,0.6871165644171783,0.32902467685076386
COG1610,0.517382413087935,0.49549549549549576
COG1611,0.42031066440412496,0.5836687751581371
COG1612,0.343558282208589,0.6991774383078733
COG1613,0.1795872838817625,0.9459459459459464
COG1614,0.9877300613496938,1.8918918918918928
COG1615,0.493865030674847,0.7094594594594598
COG1617,0.9877300613496938,1.8918918918918928
COG1618,0.7901840490797551,0.5675675675675675
COG1619,0.43213190184049116,0.6503378378378382
COG1620,0.19754601226993881,0.8828828828828829
COG1621,0.2469325153374235,0.8277027027027029
COG1622,0.6139943624606204,0.40905770635500377
COG1623,0.3292433537832313,1.2612612612612613
COG1624,0.4389911383776416,0.6306306306306309
COG1625,0.7407975460122703,0.472972972972973
COG1626,0.24693251533742344,1.1824324324324325
COG1628,0.9877300613496941,0.6306306306306309
COG1629,0.6734523145566095,0.34398034398034405
COG1631,0.4938650306748469,0.945945945945946
COG1632,0.4938650306748469,0.945945945945946
COG1633,0.493865030674847,0.7094594594594598
COG1634,0.4938650306748469,1.418918918918919
COG1635,0.39509202453987746,0.9459459459459459
COG1636,0.42331288343558315,0.8108108108108111
COG1637,0.39509202453987746,0.9459459459459459
COG1638,0.6950693024312659,0.35035035035035056
COG1639,0.5198579270261547,0.547652916073969
COG1640,0.2324070732587515,0.8346581875993643
COG1641,0.4938650306748468,0.5912162162162166
COG1643,0.32924335378323133,0.7207207207207209
COG1644,0.5926380368098164,0.7567567567567567
COG1645,0.9877300613496938,1.8918918918918928
COG1646,0.5387618516452874,0.6019656019656021
COG1647,0.35276073619631926,0.7432432432432436
COG1648,0.4938650306748469,0.5518018018018018
COG1649,0.5487389229720521,0.6306306306306307
COG1650,0.4938650306748469,1.418918918918919
COG1651,0.5926380368098163,0.4256756756756757
COG1652,0.3292433537832313,1.2612612612612613
COG1653,0.7407975460122701,0.2728690228690229
COG1655,0.5926380368098164,0.7567567567567567
COG1656,0.49386503067484705,0.7882882882882883
COG1657,0.5644171779141108,0.6756756756756758
COG1658,0.4938650306748469,0.945945945945946
COG1659,0.4938650306748469,1.418918918918919
COG1660,0.18813905930470362,0.855855855855856
COG1661,0.5644171779141108,0.6756756756756758
COG1662,0.4938650306748469,1.418918918918919
COG1663,0.31427774679308446,0.7309582309582312
COG1664,0.4233128834355831,0.6306306306306307
COG1665,0.9877300613496938,1.8918918918918928
COG1666,0.3841172460804365,0.6831831831831833
COG1668,0.4938650306748468,0.5912162162162166
COG1669,0.5088306376649938,0.515970515970516
COG1670,0.695069302431266,0.31531531531531537
COG1671,0.493865030674847,0.6081081081081083
COG1672,0.4489682097044063,0.6879606879606881
COG1674,0.3292433537832312,0.7357357357357357
COG1675,0.24693251533742344,1.1824324324324325
COG1676,0.4938650306748469,1.418918918918919
COG1677,0.4294478527607365,0.6169212690951823
COG1678,0.32924335378323133,0.7207207207207209
COG1679,0.4938650306748469,0.945945945945946
COG1680,0.6871165644171783,0.32902467685076386
COG1682,0.5825074720780244,0.4365904365904366
COG1683,0.4938650306748468,0.6306306306306307
COG1684,0.3591745677635249,0.6879606879606881
COG1685,0.4938650306748469,1.418918918918919
COG1686,0.4755737332424452,0.5605605605605607
COG1687,0.24693251533742344,1.1824324324324325
COG1688,0.987730061349694,0.4729729729729732
COG1689,1.9754601226993875,0.9459459459459462
COG1690,0.47239263803681014,0.5757931844888367
COG1691,0.5810176831468788,0.5007949125596186
COG1692,0.6285554935861689,0.5159705159705161
COG1693,1.9754601226993875,0.9459459459459462
COG1694,0.517382413087935,0.5405405405405408
COG1695,0.517382413087935,0.5405405405405408
COG1696,0.49386503067484694,0.5780780780780783
COG1697,0.4938650306748469,1.418918918918919
COG1698,0.9877300613496938,1.8918918918918928
COG1699,0.5387618516452874,0.6019656019656021
COG1701,0.4938650306748469,1.418918918918919
COG1702,0.423312883435583,0.5855855855855858
COG1703,0.6036128152692574,0.47297297297297314
COG1704,0.3762781186094071,0.6756756756756759
COG1705,0.32924335378323133,0.7882882882882887
COG1706,0.37039877300613516,0.7094594594594598
COG1707,0.9877300613496938,1.8918918918918928
COG1708,0.768234492160873,0.4204204204204204
COG1709,0.4938650306748469,1.418918918918919
COG1711,1.9754601226993875,0.9459459459459462
COG1712,0.4938650306748469,1.418918918918919
COG1713,0.6078338839075037,0.5093555093555094
COG1714,0.5416584207401547,0.48823016564952054
COG1715,0.5926380368098164,0.7567567567567567
COG1716,0.493865030674847,0.7094594594594598
COG1717,0.5926380368098164,0.7567567567567567
COG1718,0.42331288343558315,0.8108108108108111
COG1719,0.9877300613496938,0.9459459459459464
COG1720,0.2963190184049082,0.8513513513513516
COG1721,0.3798961774421899,0.7276507276507279
COG1722,0.3823471205224621,0.6408020924149959
COG1723,0.9877300613496938,0.9459459459459464
COG1724,0.43213190184049116,0.6503378378378382
COG1725,0.6238295124313856,0.4480796586059746
COG1726,0.7055214723926385,0.5405405405405406
COG1727,0.49386503067484705,0.7882882882882883
COG1728,0.5926380368098164,0.7567567567567567
COG1729,0.5267893660531698,0.5045045045045046
COG1730,0.5926380368098164,0.7567567567567567
COG1731,0.9877300613496938,1.8918918918918928
COG1732,0.45587541293062783,0.6548856548856551
COG1733,0.6285554935861688,0.40131040131040135
COG1734,0.49386503067484677,0.5227596017069703
COG1735,0.9877300613496938,1.8918918918918928
COG1736,0.4938650306748469,0.945945945945946
COG1737,0.7133605998636676,0.36786786786786796
COG1738,0.45270961145194305,0.5912162162162165
COG1739,0.31427774679308446,0.7309582309582312
COG1740,0.4609406952965238,0.6306306306306309
COG1741,0.4087158874550457,0.619757688723206
COG1742,0.5487389229720521,0.6306306306306307
COG1743,0.8889570552147245,0.28378378378378377
COG1744,0.6584867075664624,0.39414414414414434
COG1745,0.9877300613496938,1.8918918918918928
COG1746,0.4938650306748469,1.418918918918919
COG1748,0.49386503067484694,0.6621621621621623
COG1749,0.39509202453987746,0.693693693693694
COG1750,0.9877300613496938,1.8918918918918928
COG1751,0.39509202453987746,0.9459459459459459
COG1752,0.5519667989895346,0.47297297297297314
COG1754,1.9754601226993875,0.9459459459459462
COG1755,1.9754601226993875,0.9459459459459462
COG1756,0.6584867075664625,0.945945945945946
COG1757,0.40671237820281514,0.6677265500794916
COG1758,0.4265197992191858,0.5804668304668307
COG1759,0.987730061349694,0.4729729729729732
COG1760,0.30866564417177933,0.7685810810810813
COG1761,0.3292433537832313,1.2612612612612613
COG1762,0.3950920245398774,0.6621621621621622
COG1763,0.4489682097044063,0.6879606879606881
COG1764,0.493865030674847,0.6081081081081083
COG1765,0.3891057817438187,0.630630630630631
COG1766,0.3292433537832312,0.7357357357357357
COG1767,0.28220858895705536,0.9459459459459463
COG1768,0.4938650306748469,1.418918918918919
COG1769,0.9877300613496938,1.8918918918918928
COG1770,0.4489682097044063,0.6879606879606881
COG1773,0.47411042944785303,0.5675675675675678
COG1774,0.4389911383776416,0.6306306306306309
COG1775,0.39509202453987746,0.9459459459459459
COG1776,0.5644171779141108,0.6756756756756758
COG1777,0.9877300613496938,0.9459459459459464
COG1778,0.34570552147239286,0.7094594594594597
COG1779,0.3292433537832313,1.2612612612612613
COG1780,0.28220858895705536,0.9459459459459463
COG1781,0.32924335378323133,0.8408408408408409
COG1782,0.4938650306748469,1.418918918918919
COG1783,0.9877300613496941,0.6306306306306309
COG1784,0.9877300613496938,1.8918918918918928
COG1785,0.26938092582264384,0.8599508599508603
COG1786,0.3292433537832313,1.2612612612612613
COG1788,0.5487389229720521,0.6306306306306307
COG1791,0.39509202453987746,0.9459459459459459
COG1792,0.5318546484190658,0.48510048510048526
COG1793,0.6584867075664627,0.44144144144144154
COG1794,0.4389911383776417,0.7357357357357359
COG1795,0.39509202453987746,0.9459459459459459
COG1796,0.7407975460122703,0.472972972972973
COG1797,0.40671237820281514,0.6677265500794916
COG1798,0.3292433537832313,1.2612612612612613
COG1799,0.4938650306748468,0.6306306306306307
COG1801,0.4938650306748468,0.5912162162162166
COG1802,0.7654907975460127,0.26013513513513525
COG1803,0.493865030674847,0.6081081081081083
COG1804,0.7901840490797549,0.2364864864864866
COG1805,0.6584867075664627,0.6306306306306306
COG1806,0.4938650306748468,0.5912162162162166
COG1807,0.5350204498977508,0.5123873873873875
COG1808,0.9877300613496938,1.8918918918918928
COG1809,0.39509202453987746,0.9459459459459459
COG1811,0.6584867075664624,0.5255255255255256
COG1812,0.3292433537832313,1.2612612612612613
COG1813,0.3292433537832313,1.2612612612612613
COG1814,0.30866564417177933,0.7685810810810813
COG1815,0.4294478527607365,0.6169212690951823
COG1816,0.6349693251533747,0.47297297297297314
COG1817,0.9877300613496938,1.8918918918918928
COG1818,0.9877300613496941,0.6306306306306309
COG1819,0.4609406952965238,0.6306306306306309
COG1820,0.6078338839075037,0.4365904365904367
COG1821,0.16462167689161564,1.1036036036036039
COG1823,0.6584867075664625,0.945945945945946
COG1824,0.9877300613496938,1.8918918918918928
COG1825,0.40522258927166915,0.6063756063756065
COG1826,0.5213019768234494,0.4992492492492493
COG1827,0.4938650306748469,0.945945945945946
COG1828,0.493865030674847,0.5675675675675678
COG1829,0.6584867075664625,0.945945945945946
COG1830,0.5761758691206548,0.5518018018018019
COG1831,0.4938650306748469,1.418918918918919
COG1832,0.5644171779141107,0.49549549549549576
COG1833,0.3292433537832313,0.9459459459459463
COG1834,0.5644171779141108,0.6756756756756758
COG1835,0.6238295124313856,0.39829302987197734
COG1836,0.6584867075664624,0.47297297297297314
COG1837,0.6996421267893664,0.3547297297297299
COG1838,0.45587541293062783,0.6548856548856551
COG1839,0.7407975460122705,0.7094594594594595
COG1840,0.573520680783693,0.45771578029642557
COG1841,0.46362839614373375,0.5405405405405406
COG1842,0.6173312883435588,0.4729729729729731
COG1843,0.26339468302658503,0.81981981981982
COG1845,0.5825074720780244,0.4365904365904366
COG1846,0.6067484662576689,0.39189189189189205
COG1847,0.5267893660531698,0.5675675675675678
COG1848,0.42331288343558304,0.675675675675676
COG1849,0.4938650306748469,1.418918918918919
COG1850,0.6285554935861689,0.5159705159705161
COG1852,0.24693251533742344,1.1824324324324325
COG1853,0.4280163599182006,0.5990990990990992
COG1854,0.32924335378323133,0.8408408408408409
COG1855,0.4938650306748469,1.418918918918919
COG1856,0.4938650306748469,1.418918918918919
COG1857,0.768234492160873,0.4204204204204204
COG1858,0.37039877300613516,0.7094594594594598
COG1859,0.32924335378323133,0.8408408408408409
COG1860,0.6584867075664625,0.945945945945946
COG1861,0.987730061349694,0.4729729729729732
COG1862,0.4389911383776416,0.5675675675675678
COG1863,0.3798961774421899,0.7276507276507279
COG1864,0.4115541922290391,0.7094594594594598
COG1865,0.3292433537832313,0.9459459459459463
COG1866,0.39509202453987746,0.693693693693694
COG1867,0.3292433537832313,1.2612612612612613
COG1868,0.4040713887339657,0.6449631449631451
COG1869,0.42331288343558315,0.8108108108108111
COG1871,0.3292433537832313,0.756756756756757
